year,flag_country_iso3c,flag_country_name,eez_sovereign_iso3c,eez_sovereign_name,fao_fishing_id,fao_major_fishing_area,length_category,nom_active_fishing_days,eff_active_fishing_days,sector
1950,AGO,Angola,AGO,Angola,34,"Atlantic, Eastern Central",12-24m,937413.407369075,937413.407369075,Artisanal
1950,AGO,Angola,AGO,Angola,34,"Atlantic, Eastern Central",6-12m,143352.122009221,143352.122009221,Artisanal
1950,AGO,Angola,AGO,Angola,34,"Atlantic, Eastern Central",Less than 6m,22861.147672967,22861.147672967,Artisanal
1950,AGO,Angola,AGO,Angola,47,"Atlantic, Southeast",12-24m,15448715.3893204,15448715.3893204,Artisanal
1950,AGO,Angola,AGO,Angola,47,"Atlantic, Southeast",6-12m,1887291.37278858,1887291.37278858,Artisanal
1950,AGO,Angola,AGO,Angola,47,"Atlantic, Southeast",Less than 6m,163156.866321625,163156.866321625,Artisanal
1950,ALB,Albania,ALB,Albania,37,Mediterranean and Black Sea,12-24m,19798.7797298222,19798.7797298222,Artisanal
1950,ALB,Albania,ALB,Albania,37,Mediterranean and Black Sea,24-50m,7209.66068749854,7209.66068749854,Artisanal
1950,ALB,Albania,ALB,Albania,37,Mediterranean and Black Sea,6-12m,171702.405967561,171702.405967561,Artisanal
1950,ALB,Albania,ALB,Albania,37,Mediterranean and Black Sea,Less than 6m,68106.4422147619,68106.4422147619,Artisanal
1950,ARE,United Arab Emirates,ARE,United Arab Emirates,51,"Indian Ocean, Western",12-24m,952591.70106,952591.70106,Artisanal
1950,ARE,United Arab Emirates,ARE,United Arab Emirates,51,"Indian Ocean, Western",6-12m,340231.84881,340231.84881,Artisanal
1950,ARE,United Arab Emirates,ARE,United Arab Emirates,51,"Indian Ocean, Western",Less than 6m,109338.705816,109338.705816,Artisanal
1950,ARG,Argentina,ARG,Argentina,41,"Atlantic, Southwest",12-24m,740649.511230832,740649.511230832,Artisanal
1950,ARG,Argentina,ARG,Argentina,41,"Atlantic, Southwest",6-12m,246060.397963326,246060.397963326,Artisanal
1950,ARG,Argentina,ARG,Argentina,41,"Atlantic, Southwest",Less than 6m,5156.77113036094,5156.77113036094,Artisanal
1950,ARG,Argentina,ARG,Argentina,87,"Pacific, Southeast",12-24m,46779.1402293993,46779.1402293993,Artisanal
1950,ARG,Argentina,ARG,Argentina,87,"Pacific, Southeast",6-12m,34967.6473823945,34967.6473823945,Artisanal
1950,ARG,Argentina,ARG,Argentina,87,"Pacific, Southeast",Less than 6m,906.980989703387,906.980989703387,Artisanal
1950,ATG,Antigua & Barbuda,ATG,Antigua & Barbuda,31,"Atlantic, Western Central",12-24m,45273.0306290965,45273.0306290965,Artisanal
1950,ATG,Antigua & Barbuda,ATG,Antigua & Barbuda,31,"Atlantic, Western Central",6-12m,153715.887623583,153715.887623583,Artisanal
1950,ATG,Antigua & Barbuda,ATG,Antigua & Barbuda,31,"Atlantic, Western Central",Less than 6m,33279.581648078,33279.581648078,Artisanal
1950,AUS,Australia,AUS,Australia,57,"Indian Ocean, Eastern",12-24m,593247.628898614,593247.628898614,Artisanal
1950,AUS,Australia,AUS,Australia,57,"Indian Ocean, Eastern",24-50m,375879.108975234,375879.108975234,Artisanal
1950,AUS,Australia,AUS,Australia,57,"Indian Ocean, Eastern",6-12m,2051314.5362055,2051314.5362055,Artisanal
1950,AUS,Australia,AUS,Australia,57,"Indian Ocean, Eastern",Less than 6m,2456392.24033073,2456392.24033073,Artisanal
1950,AUS,Australia,AUS,Australia,71,"Pacific, Western Central",12-24m,158472.356911417,158472.356911417,Artisanal
1950,AUS,Australia,AUS,Australia,71,"Pacific, Western Central",24-50m,105867.159829446,105867.159829446,Artisanal
1950,AUS,Australia,AUS,Australia,71,"Pacific, Western Central",6-12m,541943.313240083,541943.313240083,Artisanal
1950,AUS,Australia,AUS,Australia,71,"Pacific, Western Central",Less than 6m,714602.734934135,714602.734934135,Artisanal
1950,AUS,Australia,AUS,Australia,81,"Pacific, Southwest",12-24m,42090.2026243039,42090.2026243039,Artisanal
1950,AUS,Australia,AUS,Australia,81,"Pacific, Southwest",24-50m,26472.5320051746,26472.5320051746,Artisanal
1950,AUS,Australia,AUS,Australia,81,"Pacific, Southwest",6-12m,107818.770513524,107818.770513524,Artisanal
1950,AUS,Australia,AUS,Australia,81,"Pacific, Southwest",Less than 6m,125411.577998632,125411.577998632,Artisanal
1950,BEN,Benin,BEN,Benin,34,"Atlantic, Eastern Central",12-24m,42796.53177,42796.53177,Artisanal
1950,BEN,Benin,BEN,Benin,34,"Atlantic, Eastern Central",6-12m,38641.298217,38641.298217,Artisanal
1950,BEN,Benin,BEN,Benin,34,"Atlantic, Eastern Central",Less than 6m,1919988.5334,1919988.5334,Artisanal
1950,BGD,Bangladesh,BGD,Bangladesh,57,"Indian Ocean, Eastern",12-24m,1727.90612297664,1727.90612297664,Artisanal
1950,BGD,Bangladesh,BGD,Bangladesh,57,"Indian Ocean, Eastern",6-12m,35806.055057005,35806.055057005,Artisanal
1950,BGD,Bangladesh,BGD,Bangladesh,57,"Indian Ocean, Eastern",Less than 6m,960415.62472954,960415.62472954,Artisanal
1950,BGR,Bulgaria,BGR,Bulgaria,37,Mediterranean and Black Sea,12-24m,1738120.81207875,1738120.81207875,Artisanal
1950,BGR,Bulgaria,BGR,Bulgaria,37,Mediterranean and Black Sea,6-12m,1027633.88464308,1027633.88464308,Artisanal
1950,BHS,Bahamas,BHS,Bahamas,31,"Atlantic, Western Central",12-24m,561598.87221703,561598.87221703,Artisanal
1950,BHS,Bahamas,BHS,Bahamas,31,"Atlantic, Western Central",6-12m,81256.2880969554,81256.2880969554,Artisanal
1950,BHS,Bahamas,BHS,Bahamas,31,"Atlantic, Western Central",Less than 6m,651021.598398171,651021.598398171,Artisanal
1950,BLZ,Belize,BLZ,Belize,31,"Atlantic, Western Central",12-24m,1133228.43028686,1133228.43028686,Artisanal
1950,BLZ,Belize,BLZ,Belize,31,"Atlantic, Western Central",6-12m,266275.309881831,266275.309881831,Artisanal
1950,BLZ,Belize,BLZ,Belize,31,"Atlantic, Western Central",Less than 6m,127038.767811216,127038.767811216,Artisanal
1950,BLZ,Belize,BLZ,Belize,77,"Pacific, Eastern Central",12-24m,234743.260262865,234743.260262865,Artisanal
1950,BLZ,Belize,BLZ,Belize,77,"Pacific, Eastern Central",6-12m,42920.7878808802,42920.7878808802,Artisanal
1950,BLZ,Belize,BLZ,Belize,77,"Pacific, Eastern Central",Less than 6m,18734.0036856172,18734.0036856172,Artisanal
1950,BMU,Bermuda,BMU,Bermuda,31,"Atlantic, Western Central",12-24m,831785.597262433,831785.597262433,Artisanal
1950,BMU,Bermuda,BMU,Bermuda,31,"Atlantic, Western Central",6-12m,530366.255974005,530366.255974005,Artisanal
1950,BMU,Bermuda,BMU,Bermuda,31,"Atlantic, Western Central",Less than 6m,881476.514718746,881476.514718746,Artisanal
1950,BRA,Brazil,BRA,Brazil,41,"Atlantic, Southwest",12-24m,1611280.53907408,1611280.53907408,Artisanal
1950,BRA,Brazil,BRA,Brazil,41,"Atlantic, Southwest",6-12m,7318373.74582753,7318373.74582753,Artisanal
1950,BRA,Brazil,BRA,Brazil,41,"Atlantic, Southwest",Less than 6m,10132789.3168986,10132789.3168986,Artisanal
1950,BRA,Brazil,BRA,Brazil,87,"Pacific, Southeast",12-24m,240021.729004678,240021.729004678,Artisanal
1950,BRA,Brazil,BRA,Brazil,87,"Pacific, Southeast",6-12m,1196098.77178213,1196098.77178213,Artisanal
1950,BRA,Brazil,BRA,Brazil,87,"Pacific, Southeast",Less than 6m,1949587.89547096,1949587.89547096,Artisanal
1950,BRB,Barbados,BRB,Barbados,31,"Atlantic, Western Central",6-12m,34338.2762569941,34338.2762569941,Artisanal
1950,BRB,Barbados,BRB,Barbados,31,"Atlantic, Western Central",Less than 6m,737111.762288945,737111.762288945,Artisanal
1950,BRN,Brunei,BRN,Brunei,71,"Pacific, Western Central",12-24m,199570.479757909,199570.479757909,Artisanal
1950,BRN,Brunei,BRN,Brunei,71,"Pacific, Western Central",6-12m,682980.570569992,682980.570569992,Artisanal
1950,BRN,Brunei,BRN,Brunei,71,"Pacific, Western Central",Less than 6m,303162.506220147,303162.506220147,Artisanal
1950,CAN,Canada,CAN,Canada,18,Arctic Sea,12-24m,73751.4055948424,73751.4055948424,Artisanal
1950,CAN,Canada,CAN,Canada,18,Arctic Sea,24-50m,92.0118833704253,92.0118833704253,Artisanal
1950,CAN,Canada,CAN,Canada,18,Arctic Sea,6-12m,9316258.52620303,9316258.52620303,Artisanal
1950,CAN,Canada,CAN,Canada,18,Arctic Sea,Less than 6m,2120993.82935355,2120993.82935355,Artisanal
1950,CAN,Canada,CAN,Canada,21,"Atlantic, Northwest",12-24m,2158661.06719347,2158661.06719347,Artisanal
1950,CAN,Canada,CAN,Canada,21,"Atlantic, Northwest",24-50m,3482.34097677143,3482.34097677143,Artisanal
1950,CAN,Canada,CAN,Canada,21,"Atlantic, Northwest",6-12m,57945104.8549488,57945104.8549488,Artisanal
1950,CAN,Canada,CAN,Canada,21,"Atlantic, Northwest",Less than 6m,11016249.7481732,11016249.7481732,Artisanal
1950,CAN,Canada,CAN,Canada,67,"Pacific, Northeast",12-24m,1564904.72807856,1564904.72807856,Artisanal
1950,CAN,Canada,CAN,Canada,67,"Pacific, Northeast",24-50m,2448.73702590764,2448.73702590764,Artisanal
1950,CAN,Canada,CAN,Canada,67,"Pacific, Northeast",6-12m,18064753.986244,18064753.986244,Artisanal
1950,CAN,Canada,CAN,Canada,67,"Pacific, Northeast",Less than 6m,3622753.61567563,3622753.61567563,Artisanal
1950,CHL,Chile,CHL,Chile,41,"Atlantic, Southwest",12-24m,5239.6104068184,5239.6104068184,Artisanal
1950,CHL,Chile,CHL,Chile,41,"Atlantic, Southwest",6-12m,33509.815766926,33509.815766926,Artisanal
1950,CHL,Chile,CHL,Chile,41,"Atlantic, Southwest",Less than 6m,9474.35728707726,9474.35728707726,Artisanal
1950,CHL,Chile,CHL,Chile,87,"Pacific, Southeast",12-24m,2848052.21315318,2848052.21315318,Artisanal
1950,CHL,Chile,CHL,Chile,87,"Pacific, Southeast",6-12m,2682843.71897377,2682843.71897377,Artisanal
1950,CHL,Chile,CHL,Chile,87,"Pacific, Southeast",Less than 6m,453397.038912923,453397.038912923,Artisanal
1950,CHN,China,CHN,China,37,Mediterranean and Black Sea,6-12m,2349893.3658649,2349893.3658649,Artisanal
1950,CHN,China,CHN,China,51,"Indian Ocean, Western",6-12m,2658017.30565077,2658017.30565077,Artisanal
1950,CHN,China,CHN,China,57,"Indian Ocean, Eastern",6-12m,1400078.98735116,1400078.98735116,Artisanal
1950,CHN,China,CHN,China,61,"Pacific, Northwest",6-12m,75921392.0131182,75921392.0131182,Artisanal
1950,CIV,Côte d’Ivoire,CIV,Côte d’Ivoire,34,"Atlantic, Eastern Central",12-24m,9441.585423,9441.585423,Artisanal
1950,CIV,Côte d’Ivoire,CIV,Côte d’Ivoire,34,"Atlantic, Eastern Central",6-12m,434501.6715,434501.6715,Artisanal
1950,CIV,Côte d’Ivoire,CIV,Côte d’Ivoire,34,"Atlantic, Eastern Central",Less than 6m,251298.6048,251298.6048,Artisanal
1950,CMR,Cameroon,CMR,Cameroon,34,"Atlantic, Eastern Central",12-24m,2412402.288,2412402.288,Artisanal
1950,CMR,Cameroon,CMR,Cameroon,34,"Atlantic, Eastern Central",6-12m,728048.925900001,728048.925900001,Artisanal
1950,CMR,Cameroon,CMR,Cameroon,34,"Atlantic, Eastern Central",Less than 6m,7896376.80900001,7896376.80900001,Artisanal
1950,COG,Congo - Brazzaville,COG,Congo - Brazzaville,34,"Atlantic, Eastern Central",12-24m,21398.26227,21398.26227,Artisanal
1950,COG,Congo - Brazzaville,COG,Congo - Brazzaville,34,"Atlantic, Eastern Central",6-12m,37562.41665,37562.41665,Artisanal
1950,COG,Congo - Brazzaville,COG,Congo - Brazzaville,34,"Atlantic, Eastern Central",Less than 6m,7006.0617396,7006.0617396,Artisanal
1950,COK,Cook Islands,COK,Cook Islands,77,"Pacific, Eastern Central",6-12m,5808.606582,5808.606582,Artisanal
1950,COK,Cook Islands,COK,Cook Islands,77,"Pacific, Eastern Central",Less than 6m,281027.078583,281027.078583,Artisanal
1950,COL,Colombia,COL,Colombia,31,"Atlantic, Western Central",12-24m,924995.765497266,924995.765497266,Artisanal
1950,COL,Colombia,COL,Colombia,31,"Atlantic, Western Central",6-12m,429962.537915577,429962.537915577,Artisanal
1950,COL,Colombia,COL,Colombia,87,"Pacific, Southeast",12-24m,342001.212172734,342001.212172734,Artisanal
1950,COL,Colombia,COL,Colombia,87,"Pacific, Southeast",6-12m,609395.511084423,609395.511084423,Artisanal
1950,COM,Comoros,COM,Comoros,51,"Indian Ocean, Western",6-12m,2093.445777,2093.445777,Artisanal
1950,COM,Comoros,COM,Comoros,51,"Indian Ocean, Western",Less than 6m,393593.92662,393593.92662,Artisanal
1950,CPV,Cape Verde,CPV,Cape Verde,34,"Atlantic, Eastern Central",12-24m,197669.32065,197669.32065,Artisanal
1950,CPV,Cape Verde,CPV,Cape Verde,34,"Atlantic, Eastern Central",6-12m,13760.05647,13760.05647,Artisanal
1950,CPV,Cape Verde,CPV,Cape Verde,34,"Atlantic, Eastern Central",Less than 6m,28569.450558,28569.450558,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,31,"Atlantic, Western Central",12-24m,26144.3257647686,26144.3257647686,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,31,"Atlantic, Western Central",24-50m,2072.89740690177,2072.89740690177,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,31,"Atlantic, Western Central",6-12m,35949.8021287725,35949.8021287725,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,31,"Atlantic, Western Central",Less than 6m,102314.370458919,102314.370458919,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,77,"Pacific, Eastern Central",12-24m,1378395.46336523,1378395.46336523,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,77,"Pacific, Eastern Central",24-50m,115882.745093098,115882.745093098,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,77,"Pacific, Eastern Central",6-12m,351355.179845228,351355.179845228,Artisanal
1950,CRI,Costa Rica,CRI,Costa Rica,77,"Pacific, Eastern Central",Less than 6m,849017.868939081,849017.868939081,Artisanal
1950,CUB,Cuba,CUB,Cuba,31,"Atlantic, Western Central",6-12m,15247580.6319552,15247580.6319552,Artisanal
1950,CUB,Cuba,CUB,Cuba,31,"Atlantic, Western Central",Less than 6m,2604947.198658,2604947.198658,Artisanal
1950,CYP,Cyprus,CYP,Cyprus,37,Mediterranean and Black Sea,12-24m,14788.153,14788.153,Artisanal
1950,CYP,Cyprus,CYP,Cyprus,37,Mediterranean and Black Sea,6-12m,16238.386,16238.386,Artisanal
1950,CYP,Cyprus,CYP,Cyprus,37,Mediterranean and Black Sea,Less than 6m,13817.09,13817.09,Artisanal
1950,DEU,Germany,DEU,Germany,27,"Atlantic, Northeast",6-12m,3781654.00286199,3781654.00286199,Artisanal
1950,DEU,Germany,DEU,Germany,27,"Atlantic, Northeast",Less than 6m,1627712.15436705,1627712.15436705,Artisanal
1950,DMA,Dominica,DMA,Dominica,31,"Atlantic, Western Central",12-24m,22001.01291,22001.01291,Artisanal
1950,DMA,Dominica,DMA,Dominica,31,"Atlantic, Western Central",6-12m,335242.4574774,335242.4574774,Artisanal
1950,DMA,Dominica,DMA,Dominica,31,"Atlantic, Western Central",Less than 6m,136180.1497902,136180.1497902,Artisanal
1950,DNK,Denmark,DNK,Denmark,27,"Atlantic, Northeast",12-24m,11571.1244919192,11571.1244919192,Artisanal
1950,DNK,Denmark,DNK,Denmark,27,"Atlantic, Northeast",6-12m,14965751.9241275,14965751.9241275,Artisanal
1950,DNK,Denmark,DNK,Denmark,27,"Atlantic, Northeast",Less than 6m,3808935.30805396,3808935.30805396,Artisanal
1950,DOM,Dominican Republic,DOM,Dominican Republic,31,"Atlantic, Western Central",6-12m,64346.836602,64346.836602,Artisanal
1950,DOM,Dominican Republic,DOM,Dominican Republic,31,"Atlantic, Western Central",Less than 6m,531781.729995,531781.729995,Artisanal
1950,DZA,Algeria,DZA,Algeria,37,Mediterranean and Black Sea,6-12m,337819.544015654,337819.544015654,Artisanal
1950,DZA,Algeria,DZA,Algeria,37,Mediterranean and Black Sea,Less than 6m,350357.668779571,350357.668779571,Artisanal
1950,ECU,Ecuador,ECU,Ecuador,87,"Pacific, Southeast",6-12m,113160.701439,113160.701439,Artisanal
1950,ECU,Ecuador,ECU,Ecuador,87,"Pacific, Southeast",Less than 6m,663738.2239704,663738.2239704,Artisanal
1950,EGY,Egypt,EGY,Egypt,34,"Atlantic, Eastern Central",6-12m,2910.70188016743,2910.70188016743,Artisanal
1950,EGY,Egypt,EGY,Egypt,34,"Atlantic, Eastern Central",Less than 6m,32309.9023046899,32309.9023046899,Artisanal
1950,EGY,Egypt,EGY,Egypt,37,Mediterranean and Black Sea,6-12m,13431.9666735946,13431.9666735946,Artisanal
1950,EGY,Egypt,EGY,Egypt,37,Mediterranean and Black Sea,Less than 6m,218188.256402081,218188.256402081,Artisanal
1950,EGY,Egypt,EGY,Egypt,51,"Indian Ocean, Western",6-12m,19501.400503238,19501.400503238,Artisanal
1950,EGY,Egypt,EGY,Egypt,51,"Indian Ocean, Western",Less than 6m,220592.308723229,220592.308723229,Artisanal
1950,ERI,Eritrea,ERI,Eritrea,34,"Atlantic, Eastern Central",Less than 6m,77880.5774909877,77880.5774909877,Artisanal
1950,ERI,Eritrea,ERI,Eritrea,51,"Indian Ocean, Western",Less than 6m,1450928.22750901,1450928.22750901,Artisanal
1950,ESP,Spain,ESP,Spain,27,"Atlantic, Northeast",6-12m,3884490.9914597,3884490.9914597,Artisanal
1950,ESP,Spain,ESP,Spain,27,"Atlantic, Northeast",Less than 6m,3008105.66909259,3008105.66909259,Artisanal
1950,ESP,Spain,ESP,Spain,34,"Atlantic, Eastern Central",6-12m,5505974.74571217,5505974.74571217,Artisanal
1950,ESP,Spain,ESP,Spain,34,"Atlantic, Eastern Central",Less than 6m,3745231.58860429,3745231.58860429,Artisanal
1950,ESP,Spain,ESP,Spain,37,Mediterranean and Black Sea,6-12m,10975982.1275415,10975982.1275415,Artisanal
1950,ESP,Spain,ESP,Spain,37,Mediterranean and Black Sea,Less than 6m,8352163.09942468,8352163.09942468,Artisanal
1950,FIN,Finland,FIN,Finland,27,"Atlantic, Northeast",12-24m,1058125.02816598,1058125.02816598,Artisanal
1950,FIN,Finland,FIN,Finland,27,"Atlantic, Northeast",24-50m,18954.987316062,18954.987316062,Artisanal
1950,FIN,Finland,FIN,Finland,27,"Atlantic, Northeast",6-12m,9553361.69158633,9553361.69158633,Artisanal
1950,FIN,Finland,FIN,Finland,27,"Atlantic, Northeast",Less than 6m,422175.118654989,422175.118654989,Artisanal
1950,FJI,Fiji,FJI,Fiji,71,"Pacific, Western Central",12-24m,1635.415155,1635.415155,Artisanal
1950,FJI,Fiji,FJI,Fiji,71,"Pacific, Western Central",6-12m,1558718.7366,1558718.7366,Artisanal
1950,FRA,France,FRA,France,27,"Atlantic, Northeast",12-24m,8410.00988347188,8410.00988347188,Artisanal
1950,FRA,France,FRA,France,27,"Atlantic, Northeast",6-12m,38505532.6382983,38505532.6382983,Artisanal
1950,FRA,France,FRA,France,27,"Atlantic, Northeast",Less than 6m,6760983.61511208,6760983.61511208,Artisanal
1950,FRA,France,FRA,France,31,"Atlantic, Western Central",12-24m,649.844276146721,649.844276146721,Artisanal
1950,FRA,France,FRA,France,31,"Atlantic, Western Central",6-12m,4218141.11120943,4218141.11120943,Artisanal
1950,FRA,France,FRA,France,31,"Atlantic, Western Central",Less than 6m,858584.556663461,858584.556663461,Artisanal
1950,FRA,France,FRA,France,37,Mediterranean and Black Sea,12-24m,18264.7359164614,18264.7359164614,Artisanal
1950,FRA,France,FRA,France,37,Mediterranean and Black Sea,6-12m,47367352.8464087,47367352.8464087,Artisanal
1950,FRA,France,FRA,France,37,Mediterranean and Black Sea,Less than 6m,7680662.83618023,7680662.83618023,Artisanal
1950,FSM,Micronesia (Federated States of),FSM,Micronesia (Federated States of),71,"Pacific, Western Central",12-24m,209.1990378,209.1990378,Artisanal
1950,FSM,Micronesia (Federated States of),FSM,Micronesia (Federated States of),71,"Pacific, Western Central",Less than 6m,338870.12892,338870.12892,Artisanal
1950,GAB,Gabon,GAB,Gabon,34,"Atlantic, Eastern Central",12-24m,5896.91091,5896.91091,Artisanal
1950,GAB,Gabon,GAB,Gabon,34,"Atlantic, Eastern Central",6-12m,31158.095664,31158.095664,Artisanal
1950,GAB,Gabon,GAB,Gabon,34,"Atlantic, Eastern Central",Less than 6m,108101.62245,108101.62245,Artisanal
1950,GBR,United Kingdom,GBR,United Kingdom,27,"Atlantic, Northeast",12-24m,29295.880247472,29295.880247472,Artisanal
1950,GBR,United Kingdom,GBR,United Kingdom,27,"Atlantic, Northeast",6-12m,28800113.6915253,28800113.6915253,Artisanal
1950,GBR,United Kingdom,GBR,United Kingdom,27,"Atlantic, Northeast",Less than 6m,2917501.04735399,2917501.04735399,Artisanal
1950,GEO,Georgia,GEO,Georgia,37,Mediterranean and Black Sea,6-12m,589605.626230427,589605.626230427,Artisanal
1950,GEO,Georgia,GEO,Georgia,37,Mediterranean and Black Sea,Less than 6m,388793.388938853,388793.388938853,Artisanal
1950,GHA,Ghana,GHA,Ghana,34,"Atlantic, Eastern Central",12-24m,8735332.961019,8735332.961019,Artisanal
1950,GHA,Ghana,GHA,Ghana,34,"Atlantic, Eastern Central",6-12m,10788829.407,10788829.407,Artisanal
1950,GHA,Ghana,GHA,Ghana,34,"Atlantic, Eastern Central",Less than 6m,2228013.32055,2228013.32055,Artisanal
1950,GIN,Guinea,GIN,Guinea,34,"Atlantic, Eastern Central",6-12m,2024373.43698,2024373.43698,Artisanal
1950,GIN,Guinea,GIN,Guinea,34,"Atlantic, Eastern Central",Less than 6m,26605.45287,26605.45287,Artisanal
1950,GLP,Guadeloupe,GLP,Guadeloupe,31,"Atlantic, Western Central",12-24m,1873.3506225175,1873.3506225175,Artisanal
1950,GLP,Guadeloupe,GLP,Guadeloupe,31,"Atlantic, Western Central",6-12m,111331.543647176,111331.543647176,Artisanal
1950,GLP,Guadeloupe,GLP,Guadeloupe,31,"Atlantic, Western Central",Less than 6m,135577.662827747,135577.662827747,Artisanal
1950,GMB,Gambia,GMB,Gambia,34,"Atlantic, Eastern Central",12-24m,857956.136529,857956.136529,Artisanal
1950,GMB,Gambia,GMB,Gambia,34,"Atlantic, Eastern Central",6-12m,703831.834845,703831.834845,Artisanal
1950,GNB,Guinea-Bissau,GNB,Guinea-Bissau,34,"Atlantic, Eastern Central",6-12m,16642.3064535,16642.3064535,Artisanal
1950,GNB,Guinea-Bissau,GNB,Guinea-Bissau,34,"Atlantic, Eastern Central",Less than 6m,93296.91774,93296.91774,Artisanal
1950,GNQ,Equatorial Guinea,GNQ,Equatorial Guinea,34,"Atlantic, Eastern Central",12-24m,101523.01653,101523.01653,Artisanal
1950,GNQ,Equatorial Guinea,GNQ,Equatorial Guinea,34,"Atlantic, Eastern Central",6-12m,66959.0442780001,66959.0442780001,Artisanal
1950,GNQ,Equatorial Guinea,GNQ,Equatorial Guinea,34,"Atlantic, Eastern Central",Less than 6m,96298.2281099999,96298.2281099999,Artisanal
1950,GRC,Greece,GRC,Greece,37,Mediterranean and Black Sea,6-12m,4254435.18922028,4254435.18922028,Artisanal
1950,GRC,Greece,GRC,Greece,37,Mediterranean and Black Sea,Less than 6m,892902.094174371,892902.094174371,Artisanal
1950,GRD,Grenada,GRD,Grenada,31,"Atlantic, Western Central",12-24m,90625.05678,90625.05678,Artisanal
1950,GRD,Grenada,GRD,Grenada,31,"Atlantic, Western Central",6-12m,227582.439234,227582.439234,Artisanal
1950,GRD,Grenada,GRD,Grenada,31,"Atlantic, Western Central",Less than 6m,44615.1708864,44615.1708864,Artisanal
1950,GRL,Greenland,GRL,Greenland,21,"Atlantic, Northwest",12-24m,260883.816922769,260883.816922769,Artisanal
1950,GRL,Greenland,GRL,Greenland,21,"Atlantic, Northwest",24-50m,127747.701696413,127747.701696413,Artisanal
1950,GRL,Greenland,GRL,Greenland,21,"Atlantic, Northwest",6-12m,372395.420250435,372395.420250435,Artisanal
1950,GRL,Greenland,GRL,Greenland,21,"Atlantic, Northwest",Less than 6m,360088.077211233,360088.077211233,Artisanal
1950,GRL,Greenland,GRL,Greenland,27,"Atlantic, Northeast",12-24m,35640.0342612307,35640.0342612307,Artisanal
1950,GRL,Greenland,GRL,Greenland,27,"Atlantic, Northeast",24-50m,17495.1449329873,17495.1449329873,Artisanal
1950,GRL,Greenland,GRL,Greenland,27,"Atlantic, Northeast",6-12m,56966.5675933651,56966.5675933651,Artisanal
1950,GRL,Greenland,GRL,Greenland,27,"Atlantic, Northeast",Less than 6m,53510.8355861673,53510.8355861673,Artisanal
1950,GTM,Guatemala,GTM,Guatemala,77,"Pacific, Eastern Central",12-24m,2806552.28115,2806552.28115,Artisanal
1950,GTM,Guatemala,GTM,Guatemala,77,"Pacific, Eastern Central",6-12m,2033707.445064,2033707.445064,Artisanal
1950,GTM,Guatemala,GTM,Guatemala,77,"Pacific, Eastern Central",Less than 6m,2607542.157,2607542.157,Artisanal
1950,GUF,French Guiana,GUF,French Guiana,31,"Atlantic, Western Central",12-24m,262.398204652735,262.398204652735,Artisanal
1950,GUF,French Guiana,GUF,French Guiana,31,"Atlantic, Western Central",6-12m,14474.5297159242,14474.5297159242,Artisanal
1950,GUF,French Guiana,GUF,French Guiana,31,"Atlantic, Western Central",Less than 6m,17719.0155746074,17719.0155746074,Artisanal
1950,GUF,French Guiana,GUF,French Guiana,41,"Atlantic, Southwest",12-24m,81.8171227028254,81.8171227028254,Artisanal
1950,GUF,French Guiana,GUF,French Guiana,41,"Atlantic, Southwest",6-12m,4719.81580784178,4719.81580784178,Artisanal
1950,GUF,French Guiana,GUF,French Guiana,41,"Atlantic, Southwest",Less than 6m,5777.76905016959,5777.76905016959,Artisanal
1950,GUM,Guam,GUM,Guam,71,"Pacific, Western Central",6-12m,58086.0658200001,58086.0658200001,Artisanal
1950,GUY,Guyana,GUY,Guyana,31,"Atlantic, Western Central",6-12m,164645.89077,164645.89077,Artisanal
1950,GUY,Guyana,GUY,Guyana,31,"Atlantic, Western Central",Less than 6m,86265.021909,86265.021909,Artisanal
1950,HKG,Hong Kong SAR China,HKG,Hong Kong SAR China,61,"Pacific, Northwest",12-24m,6862.32558,6862.32558,Artisanal
1950,HKG,Hong Kong SAR China,HKG,Hong Kong SAR China,61,"Pacific, Northwest",6-12m,1256422.161324,1256422.161324,Artisanal
1950,HKG,Hong Kong SAR China,HKG,Hong Kong SAR China,61,"Pacific, Northwest",Less than 6m,10692189.587418,10692189.587418,Artisanal
1950,HND,Honduras,HND,Honduras,31,"Atlantic, Western Central",6-12m,165.22594681987,165.22594681987,Artisanal
1950,HND,Honduras,HND,Honduras,31,"Atlantic, Western Central",Less than 6m,94494.4630544145,94494.4630544145,Artisanal
1950,HND,Honduras,HND,Honduras,77,"Pacific, Eastern Central",6-12m,24.7431707801299,24.7431707801299,Artisanal
1950,HND,Honduras,HND,Honduras,77,"Pacific, Eastern Central",Less than 6m,27052.2900795856,27052.2900795856,Artisanal
1950,HRV,Croatia,HRV,Croatia,37,Mediterranean and Black Sea,6-12m,1718844.17286837,1718844.17286837,Artisanal
1950,HRV,Croatia,HRV,Croatia,37,Mediterranean and Black Sea,Less than 6m,1699597.6963893,1699597.6963893,Artisanal
1950,HTI,Haiti,HTI,Haiti,31,"Atlantic, Western Central",Less than 6m,6275554.20882,6275554.20882,Artisanal
